ZIP	census_county_2010	census_state_2010	STATE	ChildrenHHCount	length_of_residence	children_ind	head_hh_age_code	GE_LATITUDE_2010	GE_LONGITUDE_2010
15835	080	15	MN	2	27	0	B	36.836116166651024	-104.32637753110188
40555	291	48	WA	8	43	1	E	37.49670109033646	-108.88736743132031
49496	163	39	HI	7	46	0	E	36.89973201635235	-77.24108100789213
61004	172	46	MD	2	26	0	A	45.49040567604029	-111.59856690620103
90837	432	40	VA	5	47	0	I	39.61735175556362	-75.86429542675515
84631	520	42	MA	15	4	1	B	45.344501467626216	-112.56245698846364
41797	308	05	FL	5	65	1	L	36.51102846777626	-99.03633217860265
92616	067	02	WV	10	54	0	A	35.01527177764591	-117.89897930297087
18871	138	38	PA	12	30	0	E	48.04742490934313	-115.2399796842641
58621	475	15	NY	0	42	1	M	46.60962056857689	-119.3344100768985
88201	369	14	AK	0	11	0	I	46.7026221523264	-95.00658914494124
50991	116	50	IA	13	41	0	I	41.6980741978939	-92.05551264391646
69350	490	17	VT	7	22	0	E	43.88511957075974	-116.87082700983188
27317	514	00	ME	6	0	0	A	39.78442375058752	-120.85840837817514
59394	127	40	WV	6	31	0	C	46.857257184186075	-122.55070766626343
46831	209	58	CA	15	41	0	J	30.236793754256254	-100.54503080322668
47646	410	58	PA	11	24	1	K	46.57638658205103	-120.91340083369946
74942	110	54	NY	3	28	1	F	41.56724247200813	-99.66634929097668
46059	466	15	WV	10	47	1	L	34.20382217855841	-105.25036819504952
94125	304	37	NV	1	5	0	C	42.73821135635328	-72.42172133198349
54396	213	55	SD	0	46	0	D	31.193636779156222	-87.92100410790462
10826	380	22	HI	11	7	1	F	40.986106117168056	-83.90068148524117
43105	423	55	ID	0	34	1	D	44.11485075184489	-109.6232714725515
29457	105	53	SC	0	36	1	J	36.54421691075433	-111.1461362527991
95575	286	53	MT	14	46	1	E	45.35994187850186	-85.53817571083988
17227	174	55	VT	7	62	1	G	39.85582037707479	-119.72340434530916
89517	019	35	IN	5	55	0	D	36.71612009260102	-91.16560282646003
93110	498	37	WY	9	32	1	A	40.75904482225043	-116.19056128314536
39211	559	07	WI	1	19	1	H	36.15067548420916	-87.76496162719548
37762	105	51	AZ	2	31	0	C	32.73577209869674	-113.168196311906
72859	042	20	NH	3	34	0	E	41.29360635782879	-83.31354385966904
11524	133	16	MA	0	17	0	J	41.029402360192236	-102.03404010986753
55811	491	14	MT	6	39	1	G	41.48295902351322	-118.9802213003615
64366	432	05	MS	11	9	0	F	35.867914412872494	-104.1597858633095
70433	196	32	CA	4	65	1	G	32.36945586575516	-81.58487417441407
21960	018	56	MI	15	38	0	C	32.78462086296945	-83.19546527520308
28720	504	26	NC	5	39	1	D	45.193170714697665	-121.79297690871826
35583	425	13	KY	2	62	0	C	43.81567208937665	-114.87952233684382
98379	085	28	WY	5	40	1	C	37.615974964512354	-81.17232109880659
15361	332	15	SC	6	67	0	M	42.84997662898538	-91.09381728279375
30922	585	49	OR	9	47	0	L	35.57312410084131	-102.57903526687988
70914	339	11	WY	14	27	0	J	42.44304588982047	-90.36500390415114
21870	506	09	WV	12	38	0	E	37.74066055630174	-99.78344290839505
21538	146	40	TX	2	47	1	K	40.50976222085818	-89.63218597616087
98716	576	23	MI	13	12	0	G	46.70097098412463	-104.94516725453335
65281	492	36	FL	7	24	1	M	38.530537514609364	-105.0062353431389
57495	487	44	WI	13	46	1	D	39.05312324415027	-93.26125021235003
52827	382	19	AZ	2	41	1	B	43.965446112414796	-115.91379645340488
65129	490	13	KY	4	20	1	J	46.99976135811529	-114.31033401097753
14564	360	28	OK	14	64	1	C	48.01552870311791	-98.0520685200702
20326	020	58	PA	13	15	1	C	42.225981503042334	-112.28372369761296
30672	085	54	WI	11	45	0	B	37.003720476693324	-105.53966529499377
90725	545	27	AZ	7	54	0	E	40.64856787808975	-77.33130384851802
39075	343	25	WI	11	67	0	H	45.24757906510751	-88.41491317500933
50147	595	30	AL	0	38	0	H	36.866038157054504	-111.32967792012205
50970	021	29	IN	9	9	0	I	45.121317141850085	-84.92591629087613
80472	118	26	TN	4	29	1	K	30.39891096542426	-96.37706274067139
28905	343	16	CO	6	60	1	M	34.60388439345244	-79.60234829720925
79513	428	04	DE	13	48	0	J	33.22878489767774	-86.37220567184613
88376	492	40	NM	1	42	1	B	31.87191176888775	-93.27869975971551
68730	154	16	MN	0	6	0	G	34.402872655396905	-103.3103215468208
36512	256	55	NJ	13	14	1	I	31.429596631781664	-98.71428090673999
29730	520	40	NY	2	1	1	D	48.58441823610734	-100.87027668468949
38907	319	49	VT	10	58	1	A	31.65344847949717	-102.77892351473551
56912	568	30	WA	4	0	0	M	34.14231394129715	-82.68130056366799
81539	254	34	UT	1	48	0	F	43.166252725186794	-83.24256166567633
24462	113	52	MD	5	22	0	A	46.747301766688025	-88.25681067741824
13950	286	03	VT	14	42	0	F	42.497713880681644	-107.80815075946082
16352	352	05	ME	1	43	0	B	31.369380853030755	-82.90194495432519
41150	125	57	OK	8	43	0	C	36.47067000292458	-108.26026185729475
35986	577	26	NV	14	10	1	I	40.03416622486475	-119.76838665642696
91289	112	42	WA	11	9	0	H	42.87493368833489	-108.9486274139333
44744	547	07	TN	1	58	0	H	35.613791567282036	-103.20130545420885
24006	144	38	MD	0	45	0	B	30.2186088428583	-90.4404440443924
27363	227	59	RI	10	12	1	C	47.02959206955203	-106.93518442644296
78791	381	30	OR	7	34	1	F	39.933787077690006	-99.67333431313595
92122	242	20	NC	9	30	0	F	36.64843251122516	-114.87997994723715
93999	209	25	KS	2	24	0	B	42.66462473905787	-76.17194585402666
26059	148	35	TX	15	22	0	E	42.40485780686853	-114.82575733321526
69981	371	55	ND	3	8	1	G	38.21618340358492	-92.56831869089288
55754	211	47	LA	2	14	1	D	37.45518239081716	-83.03717249923085
31616	375	15	ID	3	52	0	M	48.946920658443275	-113.91854630008937
80319	091	03	MT	4	55	1	M	43.052315649398764	-98.07124973502256
54018	227	41	MA	9	11	1	D	35.700351689318424	-107.25042914541632
92470	327	15	AL	0	43	1	L	39.066302381592166	-106.23792527789789
63992	080	06	CO	15	42	0	D	45.15641583864503	-110.09483856957556
57533	323	16	WA	0	61	1	H	45.60049188663771	-89.59641283479732
77218	267	01	IN	15	41	0	J	46.33207092419819	-118.42275032005692
90251	087	36	RI	13	62	0	I	42.59390600630353	-100.68085927356843
36780	540	43	KS	15	64	1	I	47.68591976648578	-118.52110580923944
92091	448	46	IN	5	52	1	A	39.784440155397455	-123.62243616153455
79410	409	25	OR	13	25	1	D	43.005963752838795	-109.41251439096715
25906	176	20	IA	14	65	1	A	31.206048149054045	-87.24396358589875
72114	427	19	MS	7	5	0	M	37.29299500056359	-88.39261064828875
59771	395	11	RI	1	12	0	L	26.495922951607863	-98.00527969271344
92245	048	15	MN	12	11	0	F	40.34372920404324	-97.11130997047626
72958	150	31	MD	3	25	1	D	39.899082136358146	-75.32756937000318
77588	031	26	AL	9	27	1	E	40.45050803809535	-99.00854848894397
76093	018	46	WY	0	49	0	A	31.352660259187445	-98.35821321709486
91651	518	41	MD	1	29	1	A	37.53569463689149	-80.9761866100428
55477	158	47	AK	7	34	0	D	38.299427112391285	-120.41220947497631
36668	209	06	RI	9	50	0	K	43.354183573486225	-98.67380283003581
51332	107	53	OH	8	12	0	J	39.92089492637761	-109.96094030006441
53585	059	09	VA	4	27	1	C	32.21939514064018	-101.5965905579232
73536	533	03	ME	15	57	0	H	40.76982099019937	-107.60646882828424
99460	345	18	WV	3	33	1	I	41.731144151193305	-81.40467199891049
72449	388	45	PA	8	36	1	M	41.801815328721645	-75.85289669308567
50184	232	21	AL	1	13	0	F	33.28831238104635	-97.62606676312585
13086	308	14	KS	2	11	0	I	35.97560421983536	-82.79743382352436
86368	144	43	AR	0	47	0	I	47.78004945723468	-99.7276590315867
26854	251	47	NH	2	13	0	K	39.08018472599085	-102.00403015914694
46790	115	28	OH	10	40	0	D	36.37803157948814	-105.62665513956556
72423	353	28	KS	8	6	1	G	33.180874951284	-82.21107430689439
27386	532	08	DC	13	49	0	G	34.965084492593064	-118.54720943072634
32936	583	51	MA	14	63	0	M	35.963846753363484	-88.37603062109733
56384	524	17	IA	9	2	1	M	43.00907154342955	-99.50367059365017
45296	156	32	IN	12	3	1	F	42.11363112891324	-81.28900532626454
77969	512	39	IN	15	65	0	C	48.95096811117833	-98.6660715431482
55143	437	47	NH	10	43	0	L	39.07988905298569	-84.41231015533097
37303	226	51	MO	6	15	0	A	35.22878634974557	-102.94283427932021
57137	177	39	OK	4	9	1	F	32.61638690443096	-103.21079063398264
91775	207	05	AR	3	63	0	M	47.06152821407845	-103.61017206390333
54561	397	05	NY	3	55	1	E	36.14725100597474	-113.12495437594775
20162	244	46	HI	4	28	1	F	34.44491182426906	-104.74896195472901
18376	390	25	CO	14	34	0	M	41.77623469489444	-109.51375288555585
77862	313	21	IN	15	31	1	J	38.682526736398025	-102.21045113633916
71615	458	20	NJ	5	66	0	D	45.83192853729406	-96.43489324604988
45870	263	14	PA	5	34	0	D	43.66619523505708	-119.80567507029977
42791	538	46	IA	15	35	0	E	36.72784550775591	-117.74508785908381
44881	000	59	ND	1	70	0	C	28.355050758720633	-81.1106216244199
63523	016	04	MD	6	52	1	K	37.189785255425136	-100.09578601999114
52589	164	50	NV	4	7	1	E	33.168000756402	-103.27071749359015
35411	108	29	SD	10	55	1	E	39.51959658540723	-99.41295532068226
36208	506	54	SC	15	50	1	A	38.599184669286515	-97.65320610457393
70758	041	51	TN	10	42	1	B	33.14711654970257	-100.20794305672311
88371	233	33	DC	5	12	1	F	46.34729570344663	-88.10607191750293
87987	430	28	DC	13	52	1	I	45.30499452016369	-88.24282830484832
60013	289	56	KY	3	27	1	F	35.97268314085602	-104.75053446646989
30318	233	56	AZ	15	8	1	D	33.48725324199154	-111.12245420155627
28890	571	26	CO	9	16	0	F	46.67947992160454	-119.1224533847253
45963	426	26	SC	0	58	1	E	45.24783633694563	-119.05079791566986
39438	031	11	TX	8	27	0	B	47.35509069818774	-115.63401404846422
85212	140	55	NM	13	9	0	K	33.163122404615606	-88.23772518174607
44209	129	44	ME	6	47	0	L	43.60053975745349	-120.1868016117971
68310	012	40	NC	8	6	1	K	35.3361445577208	-89.99403557676172
85022	196	58	AR	1	39	0	C	42.66104418559132	-95.9101442139756
55612	506	09	NM	1	10	1	J	31.33833360386778	-96.37808345155526
76207	011	05	MD	3	35	1	I	38.968170005974216	-104.5568143465066
95944	344	26	WA	14	15	0	B	45.57782624736603	-115.19745036647748
84781	096	11	IA	11	48	1	M	44.892501890134454	-97.41639257894983
33552	332	58	WA	15	13	1	B	46.05495516225246	-109.785694024336
16566	372	14	ID	6	60	0	M	39.60795238853893	-89.56414032472522
48724	310	41	MS	12	31	1	L	35.913707661911786	-108.96127702526476
85886	187	15	IA	5	68	1	C	40.92734540396583	-72.75820573596967
41051	019	56	TN	4	56	1	K	38.08614792269826	-115.7320030729658
20655	270	38	AK	15	29	1	J	42.148256383032255	-95.32073053591294
25312	561	36	IA	6	67	0	E	38.42237346557752	-117.14948343854873
44690	225	31	NE	13	48	0	C	39.7224119119094	-90.84771535462818
30562	543	44	NY	11	66	1	I	45.81829741806912	-84.77865968090666
86559	428	10	CT	0	9	1	E	47.410989591629146	-111.91309472405803
26405	061	39	AL	13	28	1	H	28.12990002817873	-80.76351650096842
93480	104	46	DE	2	6	0	E	34.34241547874909	-104.04455807030409
39226	077	41	VT	3	55	0	K	30.87694864819897	-104.73058715525832
71703	039	56	CA	15	26	0	E	44.597770480944476	-99.18957739950496
66598	071	53	MS	14	26	0	E	31.177823609034395	-89.21369582725826
58439	521	08	LA	11	12	0	K	37.95919766449856	-82.37795702651574
69094	329	03	AR	1	47	1	M	46.61444125072897	-109.82340871879182
75685	125	04	NH	7	6	0	F	42.760419988792336	-72.03936751050807
25894	561	29	DE	3	45	1	D	33.79591592516901	-105.6193464976086
22073	351	36	CT	2	46	1	A	45.72155979237138	-115.38906874214635
25963	044	30	TX	10	68	0	L	48.58053687907985	-103.97873166170216
74893	125	38	KS	4	28	0	D	33.10867269029876	-94.01930690376605
41788	181	51	OK	10	70	0	I	33.619992785841575	-100.22266988803503
53495	362	04	AZ	10	6	0	G	43.65415837308723	-76.33081228748192
20493	406	46	WY	8	5	1	H	48.56293291330225	-110.07411392325656
96257	299	53	RI	6	15	1	D	38.68320226064291	-119.19145938211678
25147	483	10	CT	12	37	0	C	36.68713381800234	-94.45670727985961
41543	171	06	SC	6	70	1	B	36.8835329024253	-101.55617427236956
23269	123	59	CO	11	18	1	H	45.62810326249967	-119.8126704551467
59768	593	07	WY	10	35	1	A	34.52450804476181	-98.14859442342535
28314	344	17	HI	5	7	0	I	45.33943638975502	-91.9142535034244
49545	176	58	IL	10	23	0	D	38.98702555911595	-75.75242188477091
72261	168	51	CA	9	36	0	D	43.34154719373656	-72.69828010144374
45377	285	20	NJ	2	5	0	G	35.22615667121151	-95.25817439845002
85942	456	52	NC	13	28	0	B	38.86598913154263	-75.89925683619988
21970	195	11	WY	0	22	1	F	47.20783758234716	-93.80455231703768
88314	400	34	NC	2	48	1	J	29.38383289089854	-96.81910228044548
82325	104	46	NH	0	68	1	G	39.21513704000004	-96.94577948000847
69551	305	27	NV	11	10	0	E	42.819237947610844	-107.97570953271872
63857	104	55	AL	12	43	1	G	37.79064205852754	-103.48186412419432
53331	518	24	PA	11	15	1	I	37.13514531577818	-121.66717027213478
28870	337	43	CT	12	56	0	F	30.340264803438163	-91.34917344466061
51788	368	08	RI	10	22	1	I	34.1963764826396	-83.53261025474697
13799	474	51	NJ	2	11	1	A	44.07733164442348	-121.89365097167563
58948	075	52	SC	3	43	0	A	45.64064576826836	-98.35591704243886
98006	459	36	MA	5	34	1	L	43.741313173203146	-75.10255705122901
82806	105	01	MO	3	0	0	D	46.033973175919144	-86.2555613221511
85329	247	39	LA	13	3	0	A	26.712994227803907	-80.29765078756672
75434	466	28	OH	8	66	0	C	35.78733800063142	-110.88919720616028
87040	483	28	OK	7	36	0	K	42.145250346382966	-86.67261150823688
71932	481	56	SD	5	54	0	D	33.47749289350788	-117.65262078578253
68369	138	41	MD	10	54	1	H	31.668144333409483	-111.73812870087735
46946	493	33	VT	6	27	1	M	35.135317253498755	-80.10821122476531
56787	389	58	DE	3	1	1	G	27.730733902781683	-98.88554841263797
62818	487	02	NM	1	11	0	M	28.284539756133984	-81.07434370479035
72323	011	01	MA	12	51	1	M	30.832042966556504	-83.9751538144798
79791	189	59	WA	1	34	1	C	30.479258240520608	-100.60959105853719
91694	249	59	IN	11	12	0	D	45.12710746370799	-67.67338446511293
21907	332	04	WY	7	29	0	I	33.19824533793188	-115.68303337613489
72963	238	51	IL	2	13	0	D	33.80808527597179	-108.22742836083044
39130	563	35	NM	9	64	1	K	42.25004362282526	-111.05764931194928
83175	188	49	PA	5	2	1	G	38.79736712384542	-116.02106464254899
82925	396	25	KY	0	40	0	A	32.55941756826683	-99.44826913895295
92928	254	40	PA	11	12	1	C	29.601831175402697	-92.1409430022905
62051	159	50	IA	14	46	1	C	39.12560924728868	-104.93148161868558
39366	317	46	SD	0	63	1	D	41.099337083126244	-106.28051692206483
53653	592	11	IN	12	70	0	I	46.387674354883714	-98.26484824839436
94811	413	43	MA	12	57	0	L	38.44428242849534	-107.88425963903474
98236	052	24	OH	7	26	1	H	34.9537255906639	-82.62655573960348
66121	219	59	IL	7	41	0	M	33.98427836795314	-84.11610071328283
57202	277	06	DE	14	68	0	A	37.11910207285447	-78.81788049436429
30780	103	33	CA	14	48	0	D	46.795721005155656	-122.13299678273602
63941	557	10	WA	11	49	1	F	33.04490982421779	-109.53081995708855
44896	089	46	PA	15	5	0	D	35.878451527027096	-113.01968936664846
51890	121	12	MN	0	11	0	D	43.72556695646802	-118.50425044776924
11494	413	21	NJ	5	48	1	H	41.988698206981866	-87.38914642829494
32561	242	14	ME	15	50	0	E	42.57483749319103	-123.88452732116009
17837	426	41	MI	14	56	0	I	39.4534550833592	-88.92827504188446
30562	316	40	OR	0	9	0	F	45.09387067602852	-85.20176972321593
31885	007	02	NY	9	31	0	I	42.24460887298575	-104.29479148175528
92387	041	22	MS	14	4	1	H	45.88630344912695	-106.15528723305782
65243	365	47	MI	5	18	0	H	45.691955636298786	-123.08087495212226
91238	194	17	IL	5	65	1	A	38.95779324138025	-114.9928145206609
75557	088	14	NC	1	31	1	F	42.42164404399057	-107.392226307935
33796	024	38	KY	2	18	1	J	48.24983733429397	-98.11150264860794
23106	165	10	SD	5	21	0	K	40.08668897413281	-112.17450257619222
87839	152	42	WY	11	63	0	H	42.506369443402235	-102.25660079494195
54861	109	29	KY	0	3	0	H	41.599886621092864	-112.48321053767017
77777	095	41	MI	11	42	0	J	36.5059336162367	-95.13545535350345
68800	057	28	OR	15	32	0	K	37.00197086129264	-86.10391819595714
78574	060	26	MO	13	66	0	H	41.274836322139734	-81.67467944328595
62335	293	43	IA	7	45	1	C	39.3685984119485	-107.15707804838091
92008	595	53	MN	5	32	0	D	47.88599817181493	-123.22122451307952
12313	570	58	MS	1	16	0	A	39.77537605917055	-85.19353752416615
54119	511	04	NM	1	28	0	B	29.366912905723776	-97.66840903109377
80712	123	36	WA	0	50	1	F	37.91202488580009	-79.87070101869611
89259	280	35	AK	7	17	0	D	42.39842166337301	-75.61033357323313
49892	043	51	MO	14	64	1	H	35.951264137068776	-85.43030163911249
59829	220	28	NJ	6	53	0	F	42.77521493667446	-101.67850621181317
45441	350	22	NV	5	38	1	E	47.08652777032051	-93.41403399119108
51171	453	44	PA	2	5	1	C	38.697548473652375	-78.84593951821574
42412	283	37	NH	3	11	1	E	33.929248844419554	-91.88027298375823
96670	167	43	MN	2	15	1	L	32.64322526104428	-101.23325631839157
25779	553	04	NM	0	29	0	L	37.2775114432132	-118.4739026393459
65396	541	53	MS	14	4	0	J	48.07207974656592	-98.60480179016751
49274	395	58	IA	14	11	0	I	33.829584994594086	-105.04752695060773
24921	506	58	TN	9	20	0	J	34.834998050126615	-85.69689727874632
11558	490	51	MD	11	27	1	C	41.32695417016646	-107.45659861156355
46329	027	18	AL	2	30	1	F	37.42668519166698	-96.01732211420554
64378	379	38	NE	8	42	0	A	41.615948678358684	-102.38852949023936
38871	363	21	KY	7	13	1	E	44.210508221882	-112.22451692114595
18242	415	24	TX	13	31	0	J	42.346744331055795	-78.91222932647463
77535	440	23	NC	5	3	1	I	44.170687282082326	-100.53853362957652
67117	466	14	IN	6	10	1	G	34.46279740241068	-85.22101607707134
97449	147	22	DC	3	60	1	G	40.540966303662145	-97.563355846108
13044	510	56	UT	1	11	0	C	43.86131920359101	-102.73830745265154
40432	469	14	PA	9	56	0	I	34.24095833806381	-106.94485680115037
77561	085	39	SD	0	57	1	I	45.24411477500544	-89.77125243377252
67996	548	18	AL	9	45	0	E	43.318078478265036	-95.42456175561662
62418	354	44	DC	0	62	1	A	33.861573214445905	-104.00670190747846
90094	043	15	NE	6	30	0	F	43.65114049200287	-115.62595238104782
22301	252	32	AZ	2	22	1	J	40.68719424515372	-86.02408435479373
51862	452	44	TX	2	44	1	L	47.544571563114786	-99.43120936362804
77538	350	52	HI	12	58	0	A	34.11671842917651	-98.00137348828088
53073	223	28	NH	13	20	1	I	42.09910681402855	-104.9151840124907
58154	276	47	MD	7	6	1	D	44.70061358056351	-92.66919253525361
70630	247	31	OK	9	2	0	J	42.06763201723995	-74.79362713553773
99487	052	05	MO	13	55	0	I	33.3187239169703	-115.29152493794858
98308	079	04	OR	15	8	1	G	39.99068796403221	-77.87647720673328
18806	478	00	IA	9	41	1	C	47.476001144096756	-122.61376062212265
62577	586	18	CO	0	1	1	F	33.547643296028205	-93.01513575515736
13674	105	09	UT	15	32	0	H	43.20808440435589	-72.65686666342188
50598	550	15	NE	4	17	0	M	40.58679218834769	-101.54438111805479
50819	094	01	CA	12	46	1	G	41.68493928183551	-121.17341764193729
47167	194	40	MN	3	67	1	G	40.71796505461434	-119.58804095772798
93871	549	44	UT	3	26	1	F	46.15616456160333	-108.59592461508886
14613	294	21	OK	9	41	0	G	38.58195283729911	-82.21832067233308
48507	440	44	MS	0	69	1	D	44.53628752796074	-97.64464821596123
37955	566	24	IA	6	20	0	B	47.76532907181843	-108.13399203095368
35871	238	03	NJ	7	6	0	J	43.57080135392288	-110.9782061006007
43287	416	28	OH	1	39	0	K	44.42833255020242	-86.97703954216794
60966	041	56	WI	6	58	1	H	38.96508941527463	-114.56426970313541
27202	513	44	MO	9	38	0	H	38.69731538482491	-104.49166611086464
94519	581	55	IA	3	13	0	K	38.69699696752894	-94.46658878224886
45883	041	23	CA	5	61	0	G	28.873861858071187	-100.48760012483135
14689	205	06	MO	9	47	0	C	41.8904729576777	-110.33330157238262
27384	503	23	ME	1	4	1	G	34.670670942720854	-85.33687995290113
56293	192	39	TN	8	70	0	I	32.80983595737259	-92.65954588599965
82192	372	37	KS	9	34	1	I	31.791543634698122	-92.92524900402822
27723	308	44	DC	7	37	1	K	32.358563183298926	-99.21390922630957
52734	564	32	NV	15	18	1	F	38.75078412684939	-95.47432354695064
67431	562	59	NH	15	23	1	H	45.84879307229827	-86.15205439056123
89082	009	14	WV	8	20	0	C	47.056869517439324	-68.5238106078699
16767	312	56	KS	6	65	1	H	28.695613974156416	-81.99695269617834
67411	547	52	GA	5	22	0	J	33.11693522999981	-93.21360009425679
34346	106	16	DC	7	53	0	B	46.428086665861855	-113.51587222159912
71169	330	31	OR	3	34	0	M	34.30926377380047	-107.6791349103609
56194	167	02	WA	9	65	1	I	42.52148682236147	-85.80364927837434
89453	596	52	ID	4	14	1	B	44.65511739961789	-95.16770522869724
50173	135	19	MD	15	61	0	D	45.78572565087647	-101.05535308656681
43178	102	12	WI	6	60	1	C	28.587764854693738	-98.45525939398394
30497	212	58	OK	4	2	0	G	45.83464834651945	-103.06593410779759
69260	210	00	GA	7	0	0	B	35.03323398557077	-82.3495136460788
67214	096	19	MD	13	54	1	K	43.38058812512544	-108.50931648942114
63609	399	39	WV	12	10	0	F	42.115034643541385	-122.28727920530818
50030	494	12	NH	12	67	1	B	42.30739712817144	-78.87146740095517
20324	199	21	AL	5	20	0	K	48.57158332327126	-94.39414109586562
49094	596	02	ME	3	0	1	H	47.70031490659515	-111.51145373250485
20306	568	30	TX	3	26	1	B	45.301912144414196	-112.33636904558648
52957	003	46	WI	5	56	0	M	47.63801321128124	-114.72495076851678
88042	416	11	NY	9	1	1	H	45.553185360783175	-114.05325607887784
94453	500	58	MT	15	29	0	M	29.923937527931372	-103.47595955079944
91448	003	50	DC	10	2	0	B	38.616146666167744	-115.10650627017509
69807	518	09	IA	15	27	0	A	45.74086425495321	-101.69496184612973
77992	382	19	NH	10	48	1	J	32.062652665294266	-108.15977945956065
46023	036	07	SC	0	16	0	B	43.76645285685822	-74.29545614616649
67319	143	39	NV	12	40	1	K	35.08079831155336	-114.20804880316311
12815	501	44	FL	8	26	1	C	44.149765303213314	-100.72835692856425
83200	209	34	NE	8	70	0	M	37.022231140384356	-96.9315976779736
62805	553	36	NE	1	14	1	J	39.04346577056715	-119.22578144889661
55232	234	41	WV	8	12	0	B	37.582266641746514	-94.11483772522772
39706	385	26	MO	15	28	1	G	32.01902208655329	-94.22395786954547
13057	518	55	CT	3	6	1	D	37.94215387566008	-76.98556548327392
82017	375	56	ND	14	23	0	M	38.342619042568394	-81.73249885624386
93331	102	00	ND	10	68	0	H	38.384407338094405	-105.88715682907505
58723	394	17	OR	10	15	1	K	42.838400474302134	-83.53096111523729
19900	474	24	TN	8	69	1	C	36.68034433288334	-120.12641395866328
35940	269	23	WY	3	54	0	K	37.081730334540836	-111.69280134988927
85578	495	23	CT	2	29	1	K	40.46987694212661	-97.22287217180822
42437	129	45	VT	3	23	0	B	44.86814782252888	-99.2908991327847
80128	264	54	UT	1	26	1	K	35.08189318796448	-107.66049393082258
57373	035	01	MT	1	70	1	I	40.477710595886975	-85.3614751902401
14987	383	38	OH	12	24	1	A	41.89053648729215	-89.0248443599707
11781	528	53	IA	9	39	0	A	41.594213865577835	-115.35415034402185
19178	474	03	IA	3	67	0	G	42.026740101106455	-123.59060355465675
99252	096	16	TX	0	53	0	E	36.81218482219107	-94.89673200192883
50309	113	03	WI	12	2	1	G	42.940586531439244	-103.98139415433053
58749	296	35	CT	3	27	1	C	40.083013800727066	-82.70497531737169
53620	170	16	MT	8	57	1	H	47.311436191717206	-116.76713374371307
90541	558	25	WY	14	48	0	I	44.58498570048361	-94.00064883662355
40070	141	11	NE	10	52	1	M	45.00209831035002	-87.25680149683899
27277	587	54	AR	12	51	1	C	40.287826038884575	-76.90401189148389
98171	514	42	NY	2	4	1	A	44.897057533303695	-74.22645826318336
69261	079	16	IL	3	23	0	A	35.73996937741243	-120.91633540664792
33116	338	02	SD	5	18	1	D	28.699844754697263	-99.03819926864048
56056	162	03	PA	5	46	1	F	31.717690493816267	-81.94164891402247
27822	418	36	AL	7	16	1	D	37.485267830656454	-102.0126604031758
41923	016	07	CO	12	66	0	L	28.612441844523484	-97.5134133795352
88487	135	21	ID	7	63	1	E	44.3369961697383	-96.59437190018299
72152	476	27	TX	5	52	1	K	33.32572386753466	-80.1805489719513
66699	504	31	VA	3	40	0	F	33.66243919790329	-117.44662617464738
53888	338	07	WY	4	2	1	A	40.624869842473885	-89.85041187636446
63759	440	52	NV	15	20	0	B	40.78986681692699	-82.09569205355447
36708	076	18	AZ	2	17	1	E	42.31020194030394	-75.6126433111186
50256	048	45	NC	2	42	0	F	35.73197785557759	-86.22458576787594
31701	401	35	WY	13	40	0	J	47.78655678617447	-110.05559825623027
34536	198	51	WA	2	54	1	F	35.989573261767376	-111.12615322496352
87943	394	36	LA	3	70	0	D	43.02720975573354	-102.8524500293411
54981	522	02	TN	2	19	0	J	44.141473127218724	-86.37940890044601
87681	362	42	CO	7	23	0	F	33.16901732282858	-82.74687069029639
54606	431	16	TX	13	54	1	F	31.844213987623647	-95.77045591255222
39459	266	00	NJ	14	17	0	K	32.945944863208496	-100.14068198659805
36250	400	25	KY	7	3	1	B	39.060683115721204	-119.43877425398095
17589	561	42	CT	13	34	1	L	26.415447418076614	-98.18906308885124
19131	479	59	NE	4	18	1	F	45.17511491780856	-70.17511648365715
61308	469	43	LA	4	46	0	B	37.55805221715622	-114.87790434267386
80894	045	08	WA	6	33	0	F	46.78098474560903	-104.60002415699385
98432	013	58	NC	10	60	1	E	44.228203055465826	-113.05151739774855
60765	582	30	SD	3	5	1	M	39.963276389644825	-99.18974841677034
56643	520	40	OR	10	15	1	M	42.90084436115391	-119.09052788755479
30639	128	07	WA	5	52	1	F	43.61503585998699	-88.7516877880141
44999	492	18	HI	9	33	0	B	39.94781008083529	-95.11412615080877
64049	453	52	IN	3	43	1	H	41.12092293573706	-75.08170836456564
23283	025	59	KY	12	33	0	L	44.683593457229804	-120.71124477140556
15072	577	25	KY	4	31	1	J	31.911214664695763	-111.1133003760482
30896	448	44	NH	14	7	1	K	36.91590607012394	-115.51973320241628
94003	475	53	MI	0	60	1	A	39.294723525521164	-101.1970765300033
37893	249	51	MD	8	22	0	I	42.16669588353177	-106.60985596518061
21760	552	19	CO	5	29	0	K	34.14322629521859	-104.48961370897332
79773	294	45	WY	4	56	1	F	34.019418793536175	-92.92200359756357
11914	146	04	PA	7	4	1	B	38.76165277999988	-101.07745023741022
16645	333	59	OK	4	70	0	C	37.21681309261482	-97.03492918653232
16929	577	45	MO	15	11	0	A	45.01972797514077	-95.5233412938012
33389	547	20	CA	12	20	0	C	39.364876004904154	-111.61132235202558
63376	446	20	GA	10	63	1	L	36.07620039603293	-101.58190034735362
17827	118	48	WV	7	59	1	C	41.78141202442458	-118.24815730930035
51233	166	35	RI	9	41	1	E	45.30691009357584	-67.71032500680666
