ZIP	census_county_2010	census_state_2010	STATE	ChildrenHHCount	length_of_residence	children_ind	head_hh_age_code	GE_LATITUDE_2010	GE_LONGITUDE_2010
93666	087	05	OR	6	0	1	E	47.49545672650492	-93.01197121622562
82426	120	23	MO	2	37	0	H	38.10388255348814	-113.97022509148941
12378	208	10	MI	9	12	0	B	41.156240515941604	-92.82652838956552
53041	320	20	AK	10	58	1	M	41.25512101027867	-84.39444385403405
55933	566	38	LA	9	46	1	A	34.72449354256615	-119.94471423635295
91532	039	19	MD	8	49	0	K	42.02097588087062	-99.36466665809206
52025	140	56	SC	7	26	0	E	34.35033417961594	-79.58989251996316
14315	317	24	HI	10	17	0	H	42.663173666051236	-95.07382415107139
65897	185	55	NJ	7	9	0	E	41.91669586839272	-71.61127546610601
91464	523	32	WY	10	10	0	G	31.11955119600729	-88.80531330982491
18524	344	57	AK	8	22	1	L	32.4534143519372	-111.18766008805989
67998	381	29	TN	14	5	1	M	45.137610278086335	-109.32134706569089
96675	598	35	DC	9	64	0	G	42.77464831138057	-119.46945846952677
73100	590	01	UT	9	69	0	J	40.3515830472853	-94.0961253467178
97791	239	19	AR	13	2	1	I	41.90989640812232	-91.05760366190712
54880	124	23	IA	10	30	1	K	32.52693486939267	-86.07452326690972
95224	359	47	NJ	2	27	0	I	38.386039920883334	-99.69537695138906
42916	238	01	AL	12	1	0	F	43.42520188718439	-112.80064474398023
88481	031	39	IA	4	19	1	B	42.06066247025624	-101.332710521905
87172	492	32	MT	3	11	0	M	41.5706304168054	-109.03891494173521
39531	101	33	FL	9	27	1	K	39.47426115995748	-106.31394822378434
74551	156	38	DC	12	24	1	D	31.3425676579592	-94.42385878675984
78465	002	23	WY	10	38	1	H	37.59251155343063	-103.50289895555096
68822	310	20	NC	5	3	0	E	35.91549754280459	-109.17114031565971
80707	286	25	VA	10	60	1	G	48.17668199280325	-97.82811667452674
21952	359	07	LA	6	19	0	D	42.69159416216766	-76.81924035595995
96924	288	51	LA	8	25	0	L	46.13697747831663	-87.72435252000975
73391	471	20	ME	8	44	0	H	38.706980794755005	-96.07128320528264
12703	168	50	MO	13	27	0	C	38.32105485686515	-119.0195795530723
44060	023	07	MT	12	0	1	E	36.953721522580494	-113.51967880455888
76331	555	28	SD	8	3	1	L	44.393757281824016	-88.75423308446902
10929	156	56	LA	4	55	1	G	45.45480974088183	-91.19652842899879
77151	493	58	NM	15	43	0	D	40.37380566550813	-88.0459101964681
21405	346	43	MN	7	51	1	M	32.725593904705136	-100.61203560204252
88239	568	48	WI	2	53	0	H	44.83833411679787	-120.94622566807313
78551	487	47	PA	12	51	1	L	31.20377163048144	-102.43681226974013
22685	127	21	DC	6	67	1	K	41.15506024450728	-94.07447087442297
73455	445	43	WY	1	7	0	J	48.2613632950127	-94.58585721467823
50595	470	37	VA	3	30	0	K	42.0632417864474	-121.92715444496352
39389	283	23	NC	5	52	0	A	35.65405851508079	-98.29494819595199
99697	459	59	CO	3	32	0	I	47.5805846744414	-112.71802226167742
35088	315	06	MS	12	69	1	M	36.33784499884228	-89.42230917394494
47891	507	45	NE	1	4	0	A	46.685920737317744	-121.69571727177286
14542	579	32	OR	0	8	0	C	43.102523358101806	-124.1702669413931
95377	353	25	RI	15	23	1	D	31.023038215479502	-84.31074381527937
74991	181	05	WY	4	16	0	H	46.25547869686716	-122.93231142595062
62717	080	51	CT	3	0	1	E	45.09847199501604	-86.58693995340982
57216	136	12	CT	15	7	0	A	44.37834446986804	-111.73077081087268
11396	095	34	UT	4	6	0	F	44.56280842688679	-111.803192340629
64952	195	46	AK	7	12	0	I	35.251487730928154	-94.43683288086528
34611	451	14	AK	10	51	1	D	32.02387397315398	-81.1392182267177
33154	326	54	PA	14	21	0	G	37.027072144370706	-102.40544456545366
41269	108	56	AL	5	47	0	A	47.20379816111489	-85.70895090367635
65483	511	30	MA	5	32	0	I	42.3809091422786	-118.47570597419785
73075	288	10	WI	2	16	1	I	45.71018781602501	-68.26746700674624
84637	097	35	LA	7	60	1	C	39.684366444505585	-109.12098294613543
55048	523	39	OK	5	2	0	C	36.424489670954856	-119.46120958383463
35791	169	40	OK	1	2	1	L	40.911142444159914	-78.47582491440508
51401	196	41	NM	12	45	1	C	45.72166758245936	-117.00207621350256
21354	490	52	FL	1	59	1	A	45.76782541476233	-115.40637149387959
33714	267	48	HI	6	0	1	L	43.9235359954252	-103.96459215709237
18883	343	29	TN	12	42	0	L	39.89945402133864	-95.9833243582476
63660	554	17	TN	9	42	1	L	42.81858280790627	-78.24197331874953
86875	167	01	VT	3	57	1	F	40.20661936611178	-108.53408556576369
87158	059	52	GA	2	32	0	A	32.761758628387945	-101.5588434828685
43386	135	40	CT	1	7	0	D	41.54497652600012	-116.95047459351795
35960	118	44	MA	8	56	1	C	35.349870691919	-112.99397293202291
46117	403	29	NV	9	63	1	I	44.12868423077845	-71.91954436123137
57951	308	02	FL	3	62	0	A	37.04318493013848	-111.32893736668193
30171	551	27	WI	11	22	1	A	32.7681437321353	-95.6225371948081
22619	304	05	IL	10	25	0	H	44.39383741355394	-113.74860883192812
71547	185	37	WY	10	49	0	H	33.894635670086146	-88.7022459087589
96166	118	11	NJ	9	9	0	H	45.37421955784657	-89.51241860158518
82103	097	12	MN	2	61	1	K	38.66013621134282	-98.95554755998587
24252	096	22	KY	3	6	1	K	32.40677982330613	-94.40989464586673
19295	328	33	OH	2	5	1	F	42.115316368786196	-90.29983046891175
17563	344	18	MO	9	10	1	D	41.50745661940889	-109.84715007613633
58601	374	51	MD	10	39	0	L	40.2609058682593	-100.52207650422332
74698	422	20	KY	15	44	0	G	42.46764038930634	-98.6098890500747
31526	050	08	MN	1	34	0	I	38.75744849494964	-114.59120905758026
39349	481	39	MA	1	70	1	A	42.93200211071705	-89.95514872082904
82743	106	00	NC	12	17	0	L	41.488327832849805	-79.28073441509792
67013	441	54	MT	8	8	0	G	46.58891880050885	-111.79053004084679
26120	466	08	CO	5	65	1	L	39.14764357541555	-92.8583193635117
18735	100	59	ID	11	4	1	I	34.166036460654794	-117.3687873820856
12546	423	31	OH	15	50	1	H	43.322254255419764	-88.18304822265316
17323	488	24	NE	12	16	0	I	43.46182546618721	-95.82476973857555
41098	047	19	LA	8	70	0	L	34.20684836236244	-78.03823760120821
49980	394	11	MN	6	58	0	F	29.578745251811505	-90.86580120960478
78400	519	32	SD	12	9	0	C	45.806368445217934	-95.89973085694868
65123	078	55	LA	2	37	1	M	35.91156690523809	-92.16652755343986
70674	077	03	MI	10	59	1	B	32.33627542171599	-104.36001805546728
19438	438	58	CO	4	40	1	H	34.135795711030674	-84.00292588726532
94020	318	30	KS	12	28	1	F	39.61857721727816	-93.94659620420373
30395	407	24	IN	12	20	0	M	42.151410972659804	-116.9969640160462
33570	491	05	ME	8	14	0	I	42.73076295429699	-108.56851866193301
10566	562	49	ME	1	59	0	G	46.84527977212485	-101.77446895852404
24799	350	35	NJ	11	40	1	K	39.70458511338117	-122.51737690721424
48910	150	54	MT	15	43	0	K	33.35924996230794	-107.82393651581742
61787	502	52	NY	8	46	0	F	40.51382902618785	-77.14455822316273
15181	401	31	NY	11	46	0	H	45.22839799178192	-107.4543644522149
75656	076	52	AK	8	16	1	I	33.73569330340746	-86.94775099874028
46259	158	54	RI	11	4	0	L	47.65426096549041	-121.11365597782962
47626	002	40	AZ	10	38	0	L	38.884271774588754	-118.46732606218585
57205	483	44	NC	8	28	0	L	38.951864601034565	-95.69419570905526
56300	543	03	NM	3	49	0	L	38.778336299381536	-108.5129787165098
51564	249	46	AR	10	26	1	H	37.75497864141772	-108.83186539121778
40556	213	58	WV	7	59	0	J	33.52909258170244	-116.41163747013033
91493	533	47	KS	4	32	1	E	44.539477581471466	-109.14379708768296
43245	109	38	AR	4	41	0	E	40.4857652790747	-110.21610064167406
43189	200	40	TN	6	32	1	D	39.99173207557925	-121.11878666011143
89014	127	30	WA	15	34	1	K	27.00001726911093	-99.2254013476373
26591	180	49	WV	6	10	1	M	35.97376637203795	-115.86974192445975
13854	444	59	NV	3	67	1	M	45.87024289371428	-111.65093356108174
30768	160	59	WA	1	5	0	J	45.612990992425196	-83.81553102113506
97969	237	15	MT	13	55	1	F	27.922206337034844	-81.36133913561798
80251	439	44	NJ	10	23	1	G	44.08955453752607	-74.19013669353149
81618	433	34	AL	7	18	1	L	48.77252407173637	-106.5416999668122
60406	561	33	AK	11	62	1	J	44.396645549939564	-72.56591798966909
98264	067	47	TX	13	4	0	K	46.07775773398966	-115.44686525149194
33164	162	50	WI	10	29	0	F	37.37801438923359	-101.12166982639971
23087	516	29	OK	6	62	0	J	36.861547123372794	-99.84140695364678
29497	135	59	VA	2	5	0	C	41.45847484619151	-122.72317159403205
45557	310	03	VA	15	69	0	M	43.264760318437375	-111.31056004621563
84514	290	52	SC	8	1	1	K	48.641161096442175	-115.45158142355305
56840	497	51	TN	13	54	0	G	42.94544866529296	-96.07543698246508
40439	139	09	SC	15	19	0	D	36.45995157064296	-90.86959894743686
18125	002	28	AZ	2	45	0	C	30.653664695524462	-84.5372079475695
37603	348	02	ND	10	7	0	A	38.99860484688264	-119.56560976876203
75214	531	21	WI	7	48	0	K	42.63543703314036	-101.22048745704876
10757	317	41	TX	11	39	0	F	35.516250560786155	-104.53720550171597
61721	317	16	AK	6	20	1	F	45.68900932093252	-68.76684556231301
54306	410	02	MD	13	64	0	L	40.12840127903659	-98.44370997877365
80171	481	28	AL	13	64	1	H	32.954337278828035	-114.70054228338668
97142	336	44	AL	15	16	1	J	41.442923842557654	-118.43801589629669
25721	026	08	CO	3	25	1	J	36.53108921753528	-84.22453499615764
16923	500	03	MN	7	43	1	H	46.94632450019263	-107.03960940537138
85846	000	07	NV	1	23	0	E	36.8217458903771	-94.68729037301884
23565	350	46	NH	10	8	0	B	46.8733651574458	-69.15025536175713
54330	265	36	FL	6	47	1	I	42.763330427567794	-84.00728908997326
32478	158	33	NM	11	65	0	B	36.84067902877353	-94.17694576051595
47505	381	46	SD	11	69	0	K	47.96974994806365	-96.75089095944834
11072	099	22	CO	12	20	1	M	35.866092350327904	-117.99746614644074
88948	246	34	OK	10	37	1	L	34.42717824175195	-108.22657092116103
29242	322	41	KY	0	10	0	L	31.342534126599563	-86.38817990725525
48974	000	15	NM	15	23	1	M	39.60076010816287	-107.09667363747658
24078	409	13	IN	13	3	0	F	45.18205443080836	-100.69351108047154
96995	149	06	DC	3	13	1	M	43.02430351151801	-77.32286448236141
61447	122	25	AR	13	66	1	I	36.835640261415264	-116.89042054065087
43940	091	43	WY	8	51	1	M	44.1856115704345	-95.67054272843279
85485	373	21	MD	10	42	1	L	25.28566514296269	-80.6508079952556
27876	017	51	NY	5	28	1	C	42.92393672835204	-118.33393276881762
45521	535	30	PA	4	56	1	C	39.158037208957914	-98.26558628596385
14834	583	06	RI	0	62	1	C	42.17350746110256	-105.12312523899107
79913	151	38	TN	6	69	0	A	30.71221268543341	-100.56806656234295
78645	081	35	WV	9	67	1	B	28.978847260114023	-95.37826823445788
49695	268	05	UT	11	18	0	G	38.45457428561804	-75.93351586720127
35529	232	19	IL	2	59	1	F	41.66167655843741	-107.60959990884375
41681	232	11	VT	13	32	0	E	39.595119456944744	-77.8637383962753
38342	457	14	VA	6	52	1	A	42.455172929788446	-98.98125363770788
81057	190	14	NV	3	5	0	D	34.33739925729089	-89.82012319986586
28079	293	13	OK	13	6	0	H	42.87743031441619	-78.36675367607015
46181	243	05	ID	0	43	0	A	35.89442615554987	-117.65024705448693
25921	116	41	DC	10	38	0	K	35.83891821959966	-76.22566516875364
23537	463	55	MN	14	27	0	L	40.249536584924705	-78.08391557028801
86915	289	55	NV	3	41	1	J	36.22895349318249	-98.0824975811759
45405	219	34	IL	1	69	0	G	45.38312252021666	-113.63853089683968
30472	550	10	ME	6	57	1	I	32.43701148800508	-89.62853897642842
71393	359	17	WA	0	4	1	M	40.33153745463045	-112.09668919433363
98402	400	03	MT	4	43	0	F	43.29083259263304	-100.33064178626483
78146	207	34	WA	4	54	1	L	43.806111715318146	-114.08166739595463
33896	320	21	ME	13	25	0	H	34.4601074733974	-105.48003706319608
75507	200	18	DC	8	37	1	L	30.29637458408032	-97.92957108022594
90601	482	43	NJ	15	65	1	K	48.54499611652439	-94.60891503442093
94950	191	56	IL	7	2	1	H	39.196342934873236	-111.72305826422907
40148	172	21	NE	1	7	1	G	40.60722882269032	-118.6220736580455
61069	092	11	RI	9	10	1	K	48.536096858827804	-111.39740063189761
36707	512	13	IA	5	1	1	G	37.07757532619601	-91.14113428941403
77057	018	29	TX	6	3	0	K	40.9232740308958	-86.31228110379993
23171	575	06	FL	14	49	0	B	29.742417038022715	-103.47966821072133
37807	120	46	MI	14	14	0	K	36.635045151107505	-89.19869279456199
56092	255	33	ME	10	26	1	B	48.12043342690154	-114.77711833384075
22526	494	47	RI	12	56	0	B	46.778900791230946	-124.03346855626081
38281	011	41	AZ	3	42	0	J	48.27890323284545	-119.4427926789739
38709	448	44	GA	7	28	1	M	34.109140751813214	-117.2459002592008
94930	055	18	RI	9	65	1	B	39.09453492067839	-81.35064090649459
65278	418	11	VT	2	44	1	L	46.64379023732852	-112.95495584431558
78806	428	37	HI	3	5	0	I	37.546772549544755	-98.53068585284703
15030	528	45	SC	15	65	1	G	32.44118372467822	-101.82640957547437
50736	422	38	NH	1	36	1	I	38.08788648705559	-101.46128320786215
32937	105	50	WA	9	27	0	E	37.13388817205938	-85.82093529230787
55915	113	58	AZ	6	12	1	B	37.80981967776377	-104.58747976008387
20879	400	33	NJ	13	1	1	C	44.50040230749619	-91.26751708926415
33093	520	00	AK	14	44	0	G	39.7337250165847	-80.44398685705679
75250	412	11	NV	9	48	1	B	36.7469978258012	-88.31932579028097
65636	192	49	WI	15	70	0	A	33.7615093049862	-85.86146378351197
87837	372	53	NY	11	11	0	L	38.61051757521251	-119.4797031715956
80258	053	44	MT	1	63	1	L	36.268533878999975	-98.14467108584103
67562	014	46	AR	0	33	0	D	47.71933864804677	-107.53581860742005
83958	189	48	NE	2	17	0	D	36.644977679269935	-100.53569111031292
37412	095	23	MN	2	51	0	H	48.69044955264012	-112.80149932007896
62259	159	26	SD	6	52	1	A	30.700164084693448	-95.48555568169273
15212	310	48	NJ	7	50	0	L	40.88326196116899	-77.77193443225073
96813	439	28	UT	10	8	1	G	43.95991704923517	-84.70860965191585
21239	343	01	ME	13	58	1	A	35.19740117071515	-91.63129069669912
26985	043	09	DE	4	47	1	B	47.23983063147331	-110.76013624683814
83690	337	22	CT	2	8	0	M	35.72835375645755	-82.43849969961227
84706	393	11	LA	7	25	0	M	45.84210779402702	-121.91099436692208
98892	460	56	MO	15	56	0	B	41.85729542643586	-112.91091285242508
72937	089	07	MO	11	0	0	F	44.99782174740102	-121.44449723643783
86353	134	20	WV	0	57	0	G	32.55921992640354	-107.38311492735525
74830	381	41	PA	3	19	1	K	40.03922577552484	-107.67527982296667
42025	004	00	MD	4	7	0	G	37.65330344165912	-79.73835667131041
37299	071	19	DC	14	0	0	M	40.35455775150017	-119.16735419358567
82740	532	48	DE	10	21	0	H	28.746614479530823	-97.96259988356294
95892	421	09	HI	6	48	1	A	48.225856540000365	-115.52541156072844
33597	366	50	MO	8	36	1	C	37.59360300266935	-83.43596813998558
82561	335	30	CT	3	43	1	H	35.71121691268283	-87.11657357778225
71444	319	48	VT	6	44	0	B	37.4275492813831	-109.23157124310214
30941	175	23	MI	0	13	0	M	31.254949680856917	-93.78644474208524
91689	443	51	TX	0	42	1	D	44.5376462846173	-112.40181880596366
46628	327	51	AK	8	61	0	A	31.95014129617971	-97.00267717958369
96219	318	50	IL	12	21	1	H	31.027755305694043	-100.77866253500608
50440	399	49	MD	14	41	1	G	48.61458010193264	-121.5051260040467
83035	459	47	MD	0	17	0	I	37.21813543634999	-103.86213721351407
71895	487	10	IN	12	12	1	I	38.19654584783131	-93.49714300128704
28898	492	22	MT	10	4	1	L	31.6030556644244	-105.74083478466105
94847	060	25	IA	7	13	0	H	35.185759365306	-82.1957034678452
86362	155	18	WI	4	58	0	L	40.584790834135404	-121.03865459893167
52982	372	58	AZ	12	18	1	L	46.62693634218935	-114.21435537968703
14299	292	26	VT	4	8	1	K	46.09833646438064	-86.51155561379389
72248	136	50	HI	10	63	1	M	42.67708055883972	-106.23175966563247
85481	542	27	IN	9	4	0	M	37.71931300639207	-85.620682385453
28478	580	27	GA	3	68	0	E	30.891024819882134	-91.89326979868396
14615	423	33	NV	7	32	1	H	43.509038431461605	-121.90294672856463
98926	129	36	KY	2	56	0	J	45.653559242986965	-108.5953632792765
89578	598	53	MT	6	66	1	M	33.20294041309199	-112.750013414529
48456	577	03	MS	15	36	0	E	45.94053231628568	-106.5608588905956
80485	419	35	CA	1	5	0	B	38.46652093023869	-100.39786018416206
61827	545	20	WV	11	16	1	C	39.31031118536798	-80.22914070928836
61203	090	27	LA	6	56	1	G	36.281627385394195	-106.75225537561425
36921	349	42	NM	14	60	1	H	36.13156190536428	-120.53612943162327
86173	454	57	WI	2	47	0	C	45.05336631848691	-110.49164380074191
99343	223	54	FL	4	63	0	M	40.234654569449376	-120.09293633880756
82913	035	02	DC	14	25	0	G	43.27567264429645	-78.877894229976
52158	549	58	NM	15	54	0	B	45.318548224302944	-95.43141257181436
63455	488	43	ND	15	61	1	H	35.816904065990826	-77.26252790800686
78083	516	42	MN	5	59	0	A	48.74509629358859	-108.1102424135785
38101	101	14	WI	10	61	1	J	36.39998111450752	-117.19953500902528
80966	123	34	HI	8	19	0	D	33.08102859593624	-90.19578828920987
27995	361	44	AL	4	14	0	B	34.685286509465826	-111.26969086633893
70092	400	57	UT	14	40	1	D	43.59686356331676	-86.24173039165785
18032	059	11	OH	11	55	1	E	38.651994411848605	-78.41630149741536
98114	520	35	ND	4	48	1	L	36.58609456262759	-84.69951317920534
94262	543	43	VT	5	39	0	G	43.45535665966748	-86.93566724746942
42592	338	06	MT	1	59	0	E	39.63136141492736	-88.1816747924459
77795	507	38	WI	13	20	1	D	32.135740541496915	-113.43898226646967
78753	352	19	GA	5	26	1	L	32.36277479465251	-98.49551419328478
72610	378	01	LA	5	14	1	E	41.68019977714974	-99.09907943337402
22476	123	20	AL	11	31	0	M	35.03603860434906	-94.39170593149744
44684	231	47	MA	7	18	1	A	40.17734725852996	-119.15600786464985
49952	466	49	ME	15	8	1	D	32.28497349728167	-82.81386665865108
65539	161	47	WA	14	40	1	F	30.241638638373814	-100.32316320088793
32820	492	52	NJ	14	35	1	G	47.67605938411904	-96.04215443261387
89596	130	24	NC	6	68	1	M	40.129069741712314	-118.8659669297423
98224	134	05	NE	6	34	0	H	39.68864241300109	-120.22400577776335
36967	116	15	IL	2	17	1	L	35.969876073456554	-94.08818087499684
76687	053	22	OR	14	58	0	C	39.87905967474328	-88.63946406136787
32187	040	55	AK	13	1	0	J	47.170894424397034	-121.0564073368739
82295	563	31	VA	14	62	1	B	32.69035802219572	-100.13046522757838
19768	361	55	PA	10	69	1	L	42.30258175830916	-108.6546358315543
36090	146	21	WA	14	20	0	M	40.243673325435104	-74.6268164535906
39419	007	30	KY	2	55	1	H	46.86436654163924	-97.41650366419734
62288	216	28	NE	12	60	0	L	27.42821385621566	-81.11160543329281
73658	472	55	IL	1	44	1	K	35.4580929556177	-87.65136953607319
23047	593	57	AR	10	44	1	H	44.37436908964059	-109.36829189357782
84786	548	01	NE	11	10	1	E	36.298206252200345	-76.54744577626482
23092	343	14	MI	6	28	1	K	31.66841087660557	-104.36694880599757
17193	511	42	WV	4	63	0	C	34.122793076116515	-92.7352881103823
84562	128	24	WA	4	16	1	E	30.80973693765842	-94.24603565102336
43118	457	06	TN	9	41	0	A	32.13585793236503	-111.6499545784115
67489	107	25	PA	15	62	1	E	48.64616990191739	-108.38445858306936
88246	543	27	WV	5	34	1	M	41.496247115192844	-75.76590266915463
15606	089	46	MA	4	11	0	M	45.36173617633099	-107.88948251359746
82375	244	29	CO	7	17	1	J	31.878611406660987	-96.2810799932841
74206	242	37	DC	12	40	0	I	33.326583502649044	-88.42402345777832
58966	093	38	ND	2	42	1	G	32.846411102089306	-111.70632805393565
31577	489	39	CO	11	16	1	C	33.63875052453753	-83.09897576225754
96566	524	41	VA	11	55	1	J	42.640328703471326	-110.3316135437064
71422	129	17	ND	5	33	0	M	34.845288156705664	-114.62543988563772
69289	455	12	NJ	7	15	1	A	47.74569702998315	-109.16404710165708
80505	287	04	SD	0	35	0	H	45.67681025444301	-102.4780978280158
75749	010	10	KS	6	53	0	I	42.69763267690777	-112.62823544098309
44612	139	55	ND	1	26	1	L	48.16514710960867	-102.02227636481828
44495	208	47	TX	4	30	0	L	47.086978259897364	-86.12943057596291
23257	177	01	HI	15	30	0	G	36.05991199243597	-85.51872304215432
53243	124	57	SC	12	23	0	E	39.779844640733984	-92.8527254478845
44747	261	46	CT	14	10	0	G	35.06761180240811	-104.45330370119402
43184	561	07	SC	13	39	1	D	44.16073785295342	-114.86096918932982
16297	190	23	DC	12	1	0	G	42.32262328652841	-95.2197515585934
66008	315	49	DE	1	2	1	K	34.73048241269614	-113.94964291234302
89644	005	48	FL	13	30	0	J	46.9626588770781	-106.48907885790453
73422	363	04	ME	11	41	0	C	45.81185416353824	-87.18280223521502
19755	276	35	NM	6	23	0	B	37.15693422222841	-84.89082471121392
17074	084	39	MN	10	35	0	D	48.216130906578776	-120.60103373246258
66493	370	24	SD	4	24	1	B	36.03431575697627	-92.57757335691852
71808	579	47	IN	6	44	0	M	37.76843310102826	-89.73554295145823
99908	397	40	AL	9	33	0	L	35.76694907541197	-115.58812114954678
92697	099	07	NH	1	9	0	F	40.98939393190463	-104.18403766218398
16527	484	54	TX	12	30	0	D	44.443148581002234	-113.79883490040072
67482	419	38	DE	13	63	0	K	36.843928596263225	-94.30689914664666
25867	366	06	MI	0	25	0	M	33.16501895993407	-89.12328194606931
39920	004	47	PA	0	38	1	I	41.66244369605347	-78.93556319401279
75657	405	29	HI	7	0	0	B	45.431984258256094	-114.77007829154384
94852	498	08	MI	10	17	0	M	34.92336348294309	-93.76095032055468
16870	566	35	AL	11	53	1	A	45.843305854231005	-101.58997417065174
10660	519	02	MI	9	52	0	D	35.1706923358816	-80.71076986626761
41615	152	16	RI	2	53	1	M	38.42252377977499	-102.04722287280103
80700	080	15	DC	2	30	1	I	42.31107455078522	-117.53305487616852
72840	552	58	MD	1	25	1	D	37.8091434226388	-97.61896709892312
72326	070	16	AR	6	14	0	E	45.39737278877602	-102.68320486729506
45494	372	31	MO	13	47	0	J	37.51560098141712	-118.57269782059919
82913	300	39	NE	6	38	1	H	41.468052725750454	-117.09444256396692
10267	523	56	WA	1	2	0	L	31.915131202043664	-96.1357442574829
24802	420	30	RI	9	67	0	I	43.56568690044277	-89.36109155646248
83721	314	24	VA	13	52	1	L	48.8182294639222	-108.91413922395063
42935	439	23	MT	5	16	1	A	37.98777452982475	-78.12752465288719
47915	589	56	SC	13	33	0	C	31.941093807807803	-83.17353516352065
16360	399	37	MN	8	8	0	A	33.86687869470408	-100.46366780627899
13981	094	11	FL	13	30	1	A	47.63666088264044	-95.31998708181044
27253	534	14	UT	10	16	1	H	40.14147340246514	-110.6147288808477
60203	254	44	VT	0	57	1	G	38.65722099618401	-82.11161097531357
71186	466	25	LA	9	53	0	K	48.9280342093856	-105.53953289891143
30055	192	17	AL	15	43	1	D	40.51037928526407	-102.76055346924412
90711	348	12	IN	15	63	0	K	40.43966644332047	-77.61718390979118
97976	572	58	ID	14	55	0	B	36.515930462806	-92.9189334860036
84758	108	39	SD	12	47	0	K	38.82147707341339	-85.01954972784964
32752	597	26	HI	4	58	0	K	39.75973994723691	-74.19752785174408
88260	029	38	AL	14	0	1	H	34.54223102473644	-108.83084917904154
75695	462	52	AK	2	45	0	J	25.322109773750018	-80.97490977353708
77084	289	13	WI	2	40	0	F	46.407694515346094	-110.14801942614048
55104	395	50	KS	9	26	0	I	36.05765085851513	-121.3986350606937
15730	084	43	WV	12	36	0	K	35.00533046183839	-118.87479890052461
60276	075	59	MS	7	45	0	C	40.45574370348299	-102.88665611823112
18969	522	03	NH	1	65	0	D	40.08921962062759	-78.93651203094743
72723	322	16	WV	11	28	1	B	44.72529714833787	-70.53113966631747
92064	248	37	AL	6	59	1	G	41.341958834556365	-88.60746999760029
72742	576	35	HI	15	56	1	E	34.68347842636843	-81.51833171369876
88047	109	56	VA	13	19	0	C	37.23959500822394	-100.04517063216784
12580	071	13	OR	2	68	0	K	40.793625920600206	-121.50647065632224
78964	294	41	MI	10	48	1	F	42.763397547289856	-115.10505881856552
19980	209	34	KY	12	10	1	B	40.272575823348106	-124.17335331880314
81181	592	08	LA	5	58	1	M	35.312571095053784	-117.18673784808585
46023	525	31	MT	13	53	1	I	39.97192303595009	-108.6857511659696
24079	366	03	WI	15	22	0	L	31.71002934025637	-106.17627127126097
16343	512	22	UT	10	42	0	C	43.604723739755734	-108.00055922342692
53787	558	16	CT	9	49	0	L	44.347980008840295	-97.83776895284764
60492	198	14	VA	3	24	1	G	36.94788083506854	-94.11605063611034
69945	126	44	ID	4	27	1	H	31.136338717760403	-93.67457623855171
87119	294	13	WY	11	5	1	G	39.59775360445211	-91.04257194107817
66810	253	41	WI	7	10	0	M	36.3132215866297	-96.64255333008475
60141	229	20	KS	7	42	0	E	31.47660962267687	-109.48697042125167
55283	506	02	AR	12	9	1	C	40.22503288605742	-110.26850785864144
17498	344	51	AR	12	33	0	G	47.53909163236206	-95.16826816139263
12823	298	00	ME	10	29	1	C	46.63614136712596	-94.40791511276838
75763	093	46	WV	7	24	1	A	48.75256458272054	-111.78683911088775
33868	174	00	VT	13	18	1	J	38.52233795025887	-81.66960589624966
34186	581	43	GA	14	68	1	D	42.535013796232576	-99.16287445852618
48077	138	43	IL	0	26	1	I	42.9373865935231	-116.35524622600428
60749	396	27	AZ	15	37	1	H	42.19713226151585	-106.19933583819976
46563	054	19	WV	0	17	0	B	37.64118695605946	-97.06693263074482
71037	047	06	KS	11	33	0	M	29.53312222431561	-83.3122098389143
88431	494	02	CT	15	23	0	C	37.64296750546027	-96.9456632467632
34907	189	13	NC	5	47	0	F	43.839155768493825	-118.03074857153756
25222	496	14	IA	15	37	1	J	29.618166149280036	-94.31596480405773
42186	137	11	OK	3	32	0	B	39.96339602386109	-122.3252699939703
84947	031	09	TX	2	14	1	K	38.59023557289223	-106.15642675339454
90520	317	19	NE	1	67	1	I	41.414856727474834	-86.31072783618168
67033	421	14	NJ	15	27	0	G	37.58274074593665	-87.98516877428997
70344	509	18	HI	14	59	0	D	36.803088826219195	-92.08060825572659
12824	078	55	OH	13	37	0	G	35.20577090994395	-109.7510754708957
61458	064	19	OH	4	40	0	H	36.532099305367915	-112.59258459097984
76392	237	13	IL	1	68	1	G	44.38236294527208	-115.82194262653923
90464	045	35	MD	6	16	0	H	43.80458798583284	-100.25427404100661
64268	481	27	HI	9	67	1	I	34.84132847497796	-115.50649989320178
12959	577	32	DC	13	70	1	C	32.93670931500144	-89.92949310037903
10659	164	43	LA	15	11	1	H	39.94659959671279	-89.45566876052305
44264	222	57	MN	9	37	0	H	38.28092071683729	-88.24265477212188
30540	360	30	NY	2	16	1	M	43.046500134928635	-92.86715844714885
38471	550	23	MD	13	26	1	K	41.6864939243529	-87.52273683865174
17027	185	52	KS	0	70	0	B	42.23862604191696	-100.9706097622043
82413	534	19	UT	15	3	1	F	41.56625502693753	-76.30585295575051
48482	577	46	AZ	8	69	1	B	38.10092112626753	-96.00393515040028
34045	422	42	CT	3	48	0	G	30.280182167113427	-81.51167580086806
43670	173	39	VA	11	67	1	D	45.25205658556112	-69.54342636434427
82580	555	13	WY	13	28	0	B	37.243990062120034	-76.6147794882221
46620	109	43	MI	4	40	1	H	37.30701806682294	-82.28308370823305
