ZIP	census_county_2010	census_state_2010	STATE	ChildrenHHCount	length_of_residence	children_ind	head_hh_age_code	GE_LATITUDE_2010	GE_LONGITUDE_2010
72288	569	41	UT	12	47	0	B	39.693900301230784	-101.6076122260201
54287	598	56	ID	9	60	0	E	41.32271079178082	-92.34894603958983
72932	115	13	CO	9	16	1	G	37.7133599545778	-86.58561570760932
71172	025	39	PA	11	52	1	B	40.849277572417705	-113.84362880833463
41658	591	11	NE	8	68	1	J	31.95232789847134	-86.21605548078475
40516	120	22	MT	6	31	0	J	38.04434035069724	-108.16151707020319
61741	000	38	DE	5	63	0	F	42.139993755426865	-97.543160125947
50612	568	15	ME	8	52	1	L	33.61913632414263	-89.30034319927196
15184	172	26	MO	3	38	0	L	45.75385729004375	-119.78171105674258
42911	029	24	SC	15	11	1	L	39.39221990993269	-82.63202073161514
56118	547	06	GA	4	31	0	A	34.09512047225661	-96.76841014386801
44633	200	12	SD	13	28	0	G	43.49024026898627	-106.02605544422707
69633	486	44	CA	2	18	0	B	39.32341794602387	-94.60346287568765
41731	441	56	UT	2	61	1	E	45.90579080084724	-117.41498933960337
20373	024	03	NM	1	68	1	D	32.90505432980411	-115.63103450201329
72491	011	02	AR	7	27	0	C	37.36788668783317	-115.52817328498006
15262	574	40	FL	13	36	1	M	29.283933575177002	-96.08765544411497
49153	110	34	VA	9	8	0	H	32.77782899821386	-105.73899216259603
62794	139	25	DC	4	15	0	H	45.192987616574264	-93.21955102932122
20332	485	51	IN	7	0	0	G	41.75940165466383	-108.79935799583843
47047	503	15	NV	3	24	1	D	43.08180751507683	-120.41853454177355
57865	270	38	SD	8	28	1	E	39.735495984260815	-123.73239183371369
27428	340	11	NV	3	62	1	K	32.42394805108842	-113.32859933320256
64195	577	44	HI	7	44	0	M	40.64000583073065	-119.56472553230742
32044	074	05	DE	8	39	1	H	39.44295422060526	-113.98250052898963
78109	351	45	WA	11	20	1	B	37.833039318249774	-86.90248432167215
72416	331	16	LA	8	34	1	D	40.439296227495454	-105.92904251205006
37481	387	22	LA	11	31	0	A	33.44261509600212	-99.87338325867812
79562	230	06	TX	9	55	1	D	38.66452792587202	-84.43596299669505
97119	029	23	WV	3	66	1	L	39.62133423075941	-111.36351816377302
53560	475	12	CT	10	22	1	G	33.496328789563364	-113.83152117436441
54700	556	02	ME	12	9	1	F	47.781110540597304	-89.08342078637551
65869	229	06	MS	13	1	1	A	37.60841993774861	-86.38778643301876
16635	390	25	MI	14	20	0	D	38.8649503101585	-120.46610724221571
70224	172	28	CT	10	48	0	K	44.07626212556297	-92.59171785265113
72003	470	24	AZ	13	43	0	I	34.179766387091746	-101.8822370399091
30958	236	32	MN	1	34	1	A	37.19645648912606	-122.15518961577446
87375	418	43	MN	1	25	1	E	28.7082821880464	-81.5699106401426
96247	536	50	NJ	4	53	0	D	30.52987960450287	-95.46916367147952
66407	408	48	CO	0	25	0	L	31.51541129331988	-95.41525542214761
71743	009	03	IL	1	66	0	G	38.49215247708814	-118.34196145066284
98936	100	29	WY	6	26	0	D	40.76401081011545	-123.3138466222658
74088	092	22	NM	2	50	0	K	31.023887847497072	-84.45002303067446
49566	213	58	MN	8	47	1	I	31.61865919093579	-82.28424293048636
11848	484	58	OR	15	58	0	M	42.92328454570366	-100.08589044649175
13153	495	15	RI	2	46	1	A	35.81662111061925	-98.72631627586395
92350	106	59	DE	9	41	0	B	32.83378217947803	-99.32067757650803
41882	003	38	VA	8	65	1	J	34.41447148331602	-107.52688594219218
29599	376	56	PA	7	34	0	J	48.77023348495642	-97.29640559238257
92785	512	22	AR	2	4	0	F	34.6323774984278	-108.94055949819268
80360	323	20	IL	15	70	1	K	36.977603351305895	-110.24615471905136
52724	498	32	FL	8	23	1	F	33.809534822149274	-88.55108793092538
67410	470	25	RI	14	21	1	L	31.850867554585335	-84.52049641588124
55608	197	02	WI	15	9	0	I	39.52621034342924	-93.70546013923361
87150	476	23	NE	8	65	0	J	47.66199932895679	-92.11517434609019
86254	113	24	VT	3	63	1	C	39.831645745873814	-78.45753024663456
72005	115	59	FL	9	7	1	D	39.642551976799545	-81.25801658018094
50381	227	57	IA	10	11	0	L	35.095616380203225	-99.2770423925086
33017	274	36	KS	15	53	0	J	45.30683662779259	-101.81211812422222
68309	469	12	VT	5	45	1	J	37.25890106732984	-103.34926068847074
59495	238	29	AK	5	9	1	L	44.776353246431086	-83.81260140667308
77613	554	19	TX	14	2	0	F	39.72276179570488	-90.32320886676342
50344	313	42	MO	14	40	1	J	46.92702328003257	-99.16818560607692
91180	468	11	SC	7	67	0	I	37.36184659500329	-84.8560450137113
25991	405	24	AR	3	29	0	K	38.2752004168303	-113.41341715613194
69767	541	41	DC	6	1	0	M	31.63788975847805	-102.59666821920273
96407	099	28	WI	12	30	0	H	37.93907983114212	-103.19098864078994
75621	108	38	AR	5	68	1	M	47.400659348221566	-106.23272885183442
39740	005	29	MN	8	67	0	I	41.7621504368834	-94.49553495629777
21051	432	56	NE	11	43	0	M	26.940781620426733	-82.2906314510785
67102	256	53	DE	3	42	1	A	45.8571012781573	-113.14673152895358
65909	363	34	IN	8	16	1	L	45.34670762007772	-97.3899075011339
86964	347	18	WV	12	49	0	E	38.781776091188185	-83.10774690600881
78110	316	01	DE	10	50	0	J	47.89249698319796	-101.96357573328346
99884	378	10	HI	0	8	1	G	44.926889941907895	-123.39564620507782
12084	070	21	MD	10	21	0	J	42.29661762721578	-107.09750830024784
39031	462	55	MI	12	39	1	K	39.74071313715204	-101.6931239054621
30874	330	50	MS	15	25	0	C	42.33260512567626	-74.70270948373152
83133	362	33	KS	3	26	0	G	32.88726976221248	-111.23227523704446
41589	205	50	MI	14	29	1	I	47.756041376473	-115.51529292195514
35538	235	57	HI	13	33	1	E	29.770918060111327	-103.47789188844328
64468	088	58	OK	13	68	1	K	29.075145644819127	-96.16790127202177
23018	128	55	CO	5	43	0	E	35.654546935215166	-115.4431389717911
59802	410	19	ID	4	39	0	D	42.12736150185345	-88.21766222978465
10219	103	38	WV	4	53	1	F	34.919305658853915	-105.52524819772354
99789	098	08	MS	0	17	0	D	37.887558839640405	-108.50700072984631
19058	141	21	WY	7	56	1	M	38.28991237115306	-97.87048448339415
54646	374	53	MS	2	64	0	E	42.07181238248508	-102.51434644130137
38636	070	49	IL	13	55	0	M	40.99559460550253	-123.18693935089999
74385	451	07	IL	4	14	0	B	44.3315999177285	-83.32644469161866
42999	096	30	CT	8	12	0	C	39.58103316760187	-100.77750591435301
22466	514	05	NV	0	39	1	M	32.875886403189654	-105.23473887516695
11353	507	54	KY	13	34	1	A	48.78219280549565	-112.30478308726839
66588	189	40	MI	9	63	1	C	36.102198835813574	-112.29741445046591
63303	279	00	AR	6	52	1	H	32.52371385622709	-98.27629796507343
80426	046	07	GA	8	62	0	F	46.51754281337364	-118.1578610057909
44051	312	24	UT	5	69	1	A	41.64530271176672	-97.0485269697106
26345	504	18	WA	8	67	0	M	37.700105434185396	-120.75237575062222
65478	299	18	KY	8	24	0	E	37.77282010964241	-113.35895466552151
49921	251	25	TX	4	66	1	J	32.20516221342267	-92.08684742675197
70082	480	20	CA	9	61	1	E	36.881948630602444	-112.70595015512237
92250	412	40	MS	1	64	0	H	37.14417011671363	-115.22719542776787
33136	117	36	UT	4	46	1	A	33.61356967801015	-86.36886755577802
49854	205	33	RI	8	12	0	J	41.51303067993267	-115.57059626336402
33236	220	28	AL	14	26	1	K	41.61368114782697	-100.03175216488589
76681	278	40	MD	7	17	1	F	47.89271191352317	-120.54114066061717
54431	520	48	NC	14	50	0	I	46.78612162262699	-114.14869757311584
38539	185	58	OK	0	55	1	I	40.01193261710637	-122.05895208991488
21561	458	32	UT	5	9	0	I	46.37690593519338	-87.4132784435555
96917	448	49	OK	0	69	0	L	34.23120994542694	-95.72247112217413
87542	589	21	TN	15	41	1	E	37.38887808372455	-88.59564124671209
56794	086	20	MA	4	54	1	B	44.88942588071463	-110.41276520360398
54307	479	20	NJ	11	67	0	A	41.02329224548035	-120.82539549023355
25273	326	02	CO	8	50	0	J	31.164660927406196	-97.48201555802866
76233	457	21	WY	7	23	1	L	45.097235209413284	-107.63806684478425
12885	076	36	VT	12	45	0	C	30.89541363233171	-84.78059811103421
40188	313	09	SD	2	53	1	M	38.88196703976476	-84.78428859041233
96106	055	33	WV	1	27	0	G	38.60278777579288	-98.26091443544964
45781	532	43	MD	9	44	0	F	39.08938518302713	-121.52749908503245
25861	174	16	KS	3	40	0	K	47.65022968988705	-89.99902292374583
67899	387	33	FL	11	30	0	D	37.13797815915754	-113.36996995332171
78414	524	27	WY	2	28	0	F	40.02504549238637	-89.15272717121016
90934	220	12	VT	7	1	0	L	46.81220322710874	-94.92780625499236
21505	079	10	MO	0	56	1	G	32.840712847669636	-115.56999110561335
16714	338	10	NH	10	44	0	E	43.40104218523541	-76.45946329229145
22165	435	46	MO	14	67	0	H	42.2128610071822	-72.22173614633377
90829	076	50	RI	0	70	1	C	43.0374640027956	-90.20719281937005
68466	347	54	NV	9	25	1	A	45.90864953286938	-96.70156159941585
61470	412	23	IL	0	47	0	C	48.49197452467118	-115.68546333705001
92952	095	47	WY	3	57	1	I	36.376539776496685	-112.42963493219233
98402	456	34	CO	12	21	0	M	27.462349010624422	-97.62885772660378
84258	319	39	SC	3	52	0	K	44.881254588873	-98.72166679470877
67452	351	29	SC	1	22	1	B	32.45778192895162	-101.98918264299358
40531	518	16	MN	10	38	1	L	46.822124351389974	-113.92085332964274
78008	519	25	NV	5	13	1	M	40.584040714942304	-91.21725412387843
32652	062	49	DE	14	45	1	G	40.29990824614167	-119.36333564659992
15442	075	54	OH	3	46	0	K	46.996392608259754	-114.50753908368509
30799	013	12	LA	2	6	1	M	30.180473487972797	-91.48114562947904
19302	523	59	IL	0	46	1	M	48.3786315204961	-112.80811813939437
60809	326	37	WI	14	36	1	H	44.79541437592734	-103.07090924204742
10705	412	53	IN	8	38	0	C	39.347885351833355	-110.84465495695859
39908	079	05	AK	6	56	1	H	28.717292813209554	-99.89434112410501
54389	225	59	ND	12	24	0	A	48.065987802781905	-120.61811769552442
56659	497	53	IL	8	54	0	H	32.32259665981557	-80.82927074419837
31033	011	24	ME	8	51	0	B	38.01255495206935	-120.45147027451398
76123	369	36	WV	13	26	0	G	39.29571814209258	-104.72458166517919
10878	189	07	NE	3	24	1	J	40.6085340492098	-87.83016005287072
53095	548	23	VA	4	2	0	E	42.041194617002446	-105.9758305133602
93283	496	26	OR	4	0	0	K	44.46500976157898	-121.09406759386222
72622	445	25	MN	6	41	1	I	34.063719425001196	-99.53444291558304
47834	590	56	CA	7	27	0	M	43.66433464905437	-118.43075312107874
55005	528	16	SD	13	33	1	J	32.994718127039654	-82.19417800409921
49680	208	29	MD	7	52	1	I	38.43228866090855	-117.57496471875724
75848	452	59	FL	12	7	1	A	36.98554471164179	-104.24638267840413
47862	389	31	VT	2	47	1	J	46.91339823977281	-103.67557747281943
29892	191	56	OR	5	65	1	D	37.398464860980795	-98.57741631398677
91794	372	59	HI	1	70	0	J	34.33437684351991	-105.3573707762812
14597	381	48	LA	7	67	0	G	32.44152137009717	-95.91756183278231
21668	248	49	UT	2	39	1	J	36.733481140521924	-79.52720516124856
30838	466	44	ND	14	39	1	G	46.04938965261542	-98.10799558725785
57681	590	00	NC	9	47	1	F	40.52920022969011	-98.9849724068366
77403	291	25	VA	8	65	0	M	33.169265800206915	-116.51214952664846
88426	593	32	VA	9	29	0	L	35.442649583909684	-85.2935921641324
18730	471	15	MN	7	37	0	F	42.93419109516826	-114.53108040998406
46126	013	27	WA	9	48	0	C	46.29794997714961	-107.96375459869054
93387	113	38	NH	13	58	1	J	34.88030877018885	-120.45361630639627
49217	542	23	LA	7	12	0	L	33.62631513338191	-112.04077016051782
45599	475	27	AR	14	20	0	A	40.34990259242469	-109.32479199657067
27411	475	24	DC	6	49	1	C	45.58766776737054	-118.35192190343149
24751	423	37	RI	0	26	0	J	32.00194981785875	-88.8879843092295
48021	409	27	TX	2	15	0	I	43.13822754777681	-84.95250668724955
74104	117	57	AZ	3	24	1	J	33.46689371369836	-85.9156966569457
23291	325	13	IL	4	12	0	J	36.755089848508725	-113.0913254374114
90513	420	18	OK	14	36	0	H	34.31335943916795	-98.05271659990338
10129	525	02	CO	10	62	1	D	25.891913283373192	-80.40930503527093
31450	532	14	MN	10	45	0	H	38.65353034395676	-90.00522046543884
59153	527	06	MD	5	12	1	I	41.8877793887552	-122.43589528604902
64006	156	13	CO	8	70	0	K	45.62434111001909	-97.69124044474928
18155	498	48	DC	15	19	1	G	44.840439652964804	-119.04691485718898
11752	428	07	OR	15	31	0	A	41.19622422321322	-103.90201678570892
99344	108	25	ME	10	32	0	B	32.86642575037365	-110.99622136557886
97095	149	36	VA	13	13	0	D	32.807437440677084	-98.1383830802552
81790	457	22	NJ	8	61	1	C	44.217854889047615	-122.79135685978348
93357	578	33	AL	10	17	0	L	33.150817214328455	-111.03673020347907
31949	459	51	CO	0	31	1	D	36.62983377260585	-121.1982244799155
40886	519	39	AZ	3	48	1	C	45.36414800992415	-99.71152191693953
78515	111	58	IL	1	22	1	C	40.97765314860665	-86.76462975445206
90823	512	51	TN	14	54	0	E	44.581824136042854	-97.78629088313423
18872	236	59	OK	11	9	0	K	41.142546762374266	-119.93395434481675
16144	324	16	SC	7	32	0	G	38.79122318507831	-115.136992958107
22793	285	45	KY	15	15	1	E	34.25464208892014	-114.2152744411477
29408	545	35	IN	12	69	1	D	34.84217413256095	-97.6793263359871
64591	591	51	MA	2	55	1	D	31.558317804477195	-82.15193210709856
53584	542	47	ND	2	64	1	H	30.423213086043702	-92.55746225210999
33574	561	04	HI	5	52	0	D	45.17897620675055	-95.26606011830305
97603	217	48	DE	14	63	1	I	42.294222379897406	-92.81457433311928
25315	207	21	NE	13	69	0	J	45.10593889066601	-88.26390197422602
33362	066	12	KY	14	63	1	J	36.35507962079168	-121.79940044576338
76311	421	22	MI	9	13	0	D	47.9156198750638	-94.5631211208788
78394	011	42	VA	15	41	1	H	31.942750579068882	-103.8717085681152
36817	426	02	AK	10	20	0	C	42.366446153142334	-101.63773161019297
16830	070	46	WA	14	56	0	I	33.951404096421896	-88.88014726147335
36288	397	33	NY	11	16	1	C	44.782508499821056	-71.65561184828357
56683	044	03	FL	3	1	1	E	34.80503551401644	-83.29348215696949
92351	401	16	AZ	0	17	1	D	31.654163033740527	-104.91376210353008
82005	227	15	UT	10	48	0	K	43.28924458074937	-87.01856166920581
19188	281	52	VT	11	44	0	D	35.91036619371204	-97.58215421978392
84311	074	22	WI	14	62	0	L	33.90109938314482	-93.63092494694138
51444	193	59	HI	0	29	0	K	45.27819408013643	-91.91123905863807
96158	251	45	MI	15	67	1	B	42.61917970937979	-122.6772181810398
13774	596	19	DE	0	31	0	G	32.149859953745846	-99.53552813325315
67857	296	15	NC	13	44	0	C	44.06080474475684	-107.05130912190151
76545	207	32	MT	11	26	1	F	39.9397606548095	-94.1830511579352
74397	469	50	AR	15	33	0	H	38.32953701132955	-85.20063573418201
92873	261	01	AL	7	9	1	G	39.41868690796643	-106.79164153584321
41983	345	23	AZ	6	24	0	G	46.06102884878493	-96.4537151006517
91449	127	13	ME	0	45	0	J	47.53173044540561	-94.38561255438447
81708	296	48	WV	4	24	1	D	45.69205961405559	-118.1105661210418
92011	204	33	TN	5	2	1	K	44.91607909581833	-110.521320222913
20763	295	11	KY	14	30	1	H	30.897952569212173	-94.50606805082326
47549	045	56	ID	7	27	0	C	38.4769731727759	-105.89790591771923
37467	208	52	DE	4	36	0	I	37.709151634593226	-85.1222040300156
70575	033	04	MT	3	20	1	M	42.829157079567096	-96.69011945490664
68845	310	34	GA	1	16	1	F	33.13947751084604	-92.14390144539576
59169	153	34	KS	14	21	1	L	42.80030555976873	-78.6924785495824
73023	573	43	AZ	1	51	0	L	38.69520231125129	-78.33646186700351
68253	436	51	AZ	9	26	1	G	40.84067259119011	-80.08663501944775
55673	256	21	NH	3	34	1	K	39.89506150113025	-81.1140187855703
13589	018	56	AZ	1	53	1	A	44.51060093551554	-87.14768821482969
49303	223	00	MO	3	7	1	L	36.90151234279673	-117.36532708534088
67922	419	50	UT	11	65	0	I	36.94128395028751	-106.30004026933084
11492	424	45	IL	6	18	1	K	47.307778140405084	-96.79887620254192
84720	178	43	IN	15	36	1	M	42.66154313939393	-77.69641579508166
78117	010	10	NE	13	43	1	J	40.30154962369269	-109.76073943806594
39201	136	03	VT	0	35	0	L	31.959180505204635	-106.47896243414806
17942	518	54	SD	11	16	1	H	36.037477737783824	-98.91966231752619
57991	328	15	MD	11	18	1	E	35.59630345687789	-95.25990951581268
15147	495	52	FL	13	41	1	J	39.057795075680104	-79.81163313183555
61336	210	19	CA	13	66	1	I	41.706918066630486	-106.2722581585302
28648	106	29	IL	8	42	0	K	33.397507843634195	-107.27748865749055
57252	088	25	DE	9	35	1	M	40.38734466713669	-106.31261363509996
97046	409	00	AR	7	69	0	K	46.18291192238941	-113.6343385000492
67603	486	24	WA	7	62	1	G	46.62160148733475	-107.14901289606365
21366	235	08	VA	5	32	1	J	41.322224022993666	-84.87363307172546
33605	294	20	TX	1	20	1	J	40.87007139944528	-92.39584497482709
83242	073	17	MT	1	28	1	L	46.717723842681934	-116.80706696855485
38287	267	09	CT	7	67	1	F	35.759046295847334	-87.05190677713524
17467	473	10	KS	4	28	0	I	41.704510752361244	-104.05689990799115
73167	099	34	IN	10	24	1	A	38.92411582202289	-90.48181956491815
98361	313	26	RI	7	26	1	H	41.83138099934244	-86.49658491320822
53178	130	14	NV	9	20	0	F	45.00954049543668	-98.41172536607603
53668	230	31	CO	5	38	1	F	42.54080618509131	-94.04346861211052
98894	160	07	MO	9	34	0	A	42.53945509062763	-101.04543983244497
52934	170	54	SD	2	54	0	I	31.675991577306345	-91.6605253690687
48315	028	02	NM	10	51	1	D	40.41167601436491	-77.38629632827661
66764	207	04	NM	3	16	1	D	41.34513870547631	-117.01979636372012
91230	457	30	IL	12	64	0	C	46.941851502257805	-105.77862995287089
67754	187	07	AZ	11	1	1	F	32.62229092401036	-114.57339014933162
77352	317	14	ID	2	68	0	D	42.77338355826752	-119.77598079034355
37647	402	42	MA	15	25	0	B	36.969937997285776	-96.05619425235875
52688	456	43	SD	1	28	0	J	29.488681498436804	-91.27253161512144
10318	346	28	NV	9	58	0	B	32.683216032109634	-102.49057430758018
41623	255	36	CO	13	56	1	A	38.03800714369885	-96.32174710946842
79757	445	24	GA	8	50	1	H	28.607119712644586	-82.03512433423461
42426	284	49	MO	6	59	0	B	34.84810094495727	-105.58151501539538
13907	464	55	ID	13	3	0	J	42.12035140291347	-80.61524718957568
29827	058	32	WV	12	8	1	B	46.41000825145635	-102.2848482042366
34329	030	31	VA	5	60	0	K	34.186616597913385	-89.60890259909077
34432	380	38	FL	0	32	0	G	33.137787194850574	-89.6665605986368
42984	310	32	SC	2	27	1	E	37.57618945591622	-76.64086350925007
64580	594	08	MS	1	26	1	G	39.44789577985839	-93.31425201824123
21826	575	49	DE	8	52	1	I	43.75567971715172	-105.12774787936742
71581	070	18	ID	9	36	1	E	46.82536834385107	-85.09186942103122
37655	562	39	OH	15	59	0	A	34.1612435538964	-107.45476649797857
21893	571	02	DE	3	25	1	A	46.31024366705587	-67.87367053414596
71026	456	21	MD	5	18	0	F	29.60680869211292	-82.965524684508
58574	081	14	UT	5	54	1	L	48.32569768216281	-102.61978551267042
69681	509	04	NV	2	4	1	B	34.15872161472045	-85.95406575737843
61452	329	12	NY	1	2	0	D	38.388440716638954	-107.89649587160746
15357	150	52	NJ	10	17	1	G	41.13726267228566	-109.88432982265121
99485	381	41	NV	5	58	1	K	39.434260958884266	-100.2808385727196
69996	122	23	NH	11	44	0	D	42.94859035653022	-77.41245819274462
98572	520	08	ND	13	36	0	L	37.475243570832134	-96.56112838449306
14770	033	02	NJ	6	21	0	J	45.92668162310255	-97.24667968829479
18052	429	40	MD	7	31	0	F	37.79338516819253	-84.85470520995061
42215	393	10	IL	2	19	1	D	38.60812729867693	-100.647906693279
90266	117	19	MN	1	47	0	I	35.34262762951367	-89.0135932976797
11491	394	50	MO	6	11	1	E	43.665407844197325	-120.56893124070974
90983	104	50	LA	2	52	1	H	41.83655136261025	-85.7284507883555
16853	235	22	MO	4	37	0	L	39.555983361477715	-118.1116620408764
65749	422	28	CO	4	26	1	H	36.4537403320865	-114.29871187104628
84389	421	08	MN	5	32	1	F	40.47620361406605	-106.25362302025576
62176	433	49	DC	8	65	0	A	43.76601541726499	-106.08499356819746
60626	187	29	WY	7	70	1	F	42.36825363104154	-72.78071746603766
69299	199	36	WI	6	21	1	B	35.392755534045136	-103.02197196153273
31944	489	15	AL	3	31	1	F	48.94779104919222	-112.40616221838842
28409	487	19	SC	11	34	1	M	38.75901412377814	-79.310622216915
63431	182	45	LA	5	20	0	C	48.34553234528894	-106.8441301791953
83004	114	04	MN	15	45	0	K	36.97193619381906	-115.88027463682374
91369	335	02	IN	10	63	0	A	43.467654074200865	-109.6061183419555
78200	244	30	AR	8	0	0	M	36.58498205783363	-112.08792878192178
53771	233	25	KY	1	9	0	L	38.12643843412961	-81.44082730328128
21123	266	38	MD	15	62	0	I	37.62565203720475	-84.77488403163066
59372	188	14	MS	9	36	0	F	36.94655515316875	-81.60796463822246
11847	223	12	WY	10	45	1	M	30.7391648894138	-97.54288184942155
22336	536	11	MN	2	60	1	M	39.213809314667685	-88.09701321855158
93305	325	42	MN	8	14	1	C	41.55408613731625	-73.67847459843281
41954	482	48	GA	2	29	1	G	42.50675224484626	-121.51143071068871
75291	139	33	GA	4	9	0	E	33.06074435275918	-85.46937003867613
33710	175	45	OR	5	48	1	C	41.198849117928894	-122.42389298061666
65535	573	04	MS	12	60	0	I	42.170265945377594	-76.86765368177296
68440	142	35	FL	3	63	0	C	35.31058927816858	-108.85343618844357
96642	312	44	NJ	6	57	0	J	30.534047215658738	-87.65264629156172
74665	036	08	NH	11	8	0	C	36.34135007494602	-120.23917081271185
95180	014	33	WV	8	31	0	J	31.679438423300276	-103.47739326786584
57471	037	01	TN	12	54	1	C	40.203854089980595	-77.67567842136032
63313	005	23	OR	7	35	1	A	48.1341294035739	-101.7791626773032
64056	129	27	CT	7	34	1	D	38.55389958703336	-114.64721772847243
89101	053	25	TX	6	3	1	B	42.87949696080716	-88.5243014525408
19670	259	52	ID	2	53	0	J	42.854091650705826	-105.6748724881344
95817	273	45	VT	9	39	1	K	44.575282014917974	-84.05232073260122
46993	221	22	KY	6	14	1	A	33.125087348416514	-101.24773663210672
38932	585	09	CT	5	27	1	J	37.72594186259599	-111.11202954549593
18576	131	39	OK	0	68	1	K	38.31330742587778	-77.11781004731829
28663	065	56	NJ	6	47	0	F	34.165549016831605	-80.69927366862223
67897	454	53	DC	6	7	1	C	30.339227367415386	-89.68262939643628
39654	370	56	NC	9	41	1	C	40.33799406765592	-107.82048530658312
87816	238	08	CO	11	26	0	C	33.492726967434436	-82.78395097392941
34697	137	14	HI	6	58	0	J	37.291855686442574	-79.99677838597424
75654	218	56	LA	13	34	0	A	33.32927403473148	-92.94879823290026
21515	377	14	TX	8	61	1	K	38.72805844686355	-92.98516265441536
45140	118	47	RI	12	38	0	J	33.80769249220967	-116.65947133096863
38929	023	45	MN	13	20	0	A	34.20467166631154	-90.47542983899001
58655	012	50	AK	9	47	0	M	41.76045931890105	-80.90363491491149
88088	349	26	MS	15	12	1	H	45.49650549037921	-93.65892234414129
87947	558	08	NC	2	36	0	F	46.98390606229131	-114.44879377257585
10288	136	21	PA	13	42	1	I	47.56294064475507	-92.82016170667586
89169	557	02	ND	14	24	0	M	35.576774009044016	-107.08578740881887
16509	591	51	CT	6	30	1	F	44.38622209277898	-93.90571812349641
99466	074	27	MS	12	63	0	I	34.65158224153565	-108.00502866887058
64632	075	01	TN	1	51	1	I	42.27067466997926	-87.40381147905536
15221	326	43	KS	4	57	1	A	35.98408185441981	-99.97530575597281
66876	500	23	NV	2	11	1	H	44.3547233172278	-108.95398392572066
69466	123	56	TN	12	5	1	J	48.37251336593593	-100.98340238071418
81723	111	03	FL	11	50	0	K	35.75098285686761	-114.32658918719906
81994	405	12	FL	2	44	1	E	32.10754914010047	-84.7174622175765
86554	043	07	AL	5	39	0	G	38.13234270670086	-103.55675109674851
28944	339	53	KY	6	67	0	A	39.59382083089993	-99.99532191225191
71013	365	46	AK	13	8	1	G	41.217407208302475	-92.6326364754173
18942	014	22	TX	10	60	1	B	35.34609254648492	-95.70971560899098
68563	027	31	WV	8	39	1	G	39.99541878299483	-116.21108453436645
45764	018	02	MS	4	54	0	G	44.8524251877286	-69.72967412025953
48650	560	23	UT	15	50	0	D	37.21517697356217	-100.37416162244244
28451	465	16	TN	3	54	0	D	44.21069140299676	-69.88234046526202
50205	301	38	AR	10	55	1	I	33.5383805073753	-115.09398092243963
40807	267	28	ID	8	56	1	E	46.282236451505995	-97.21338431287086
45881	551	45	AZ	6	4	0	C	44.12467060239333	-89.92497275374478
85861	067	17	WA	1	13	0	E	42.7147297685909	-75.29582016314124
24053	459	25	MN	4	26	1	G	37.71811766129335	-119.42364610507336
31352	157	04	MT	6	31	1	J	34.85435771398811	-77.08974605077817
10731	585	29	ND	4	45	0	C	44.889443121743355	-91.94131273717989
48491	054	46	VT	3	68	1	A	41.81200809703771	-90.91578483418144
60870	021	18	PA	13	23	1	J	41.324217817374134	-112.18502618766163
30462	005	57	CT	12	41	1	E	44.53465755570636	-114.60459503621675
25920	489	13	PA	10	41	0	K	30.932636610760348	-96.72866029362243
51028	321	25	TX	3	55	1	J	36.49512837237884	-112.5923686325562
59453	376	22	KY	4	23	0	L	42.745187936089806	-92.864857009807
19687	211	01	MD	15	9	0	D	38.26240134811924	-92.51702404914349
77364	273	08	NV	11	47	1	I	36.861924242428636	-88.56285630033041
64585	515	23	RI	13	29	1	D	40.1820536582144	-79.76040042990442
75212	130	06	OK	7	63	1	F	38.19298940896351	-97.88002349226808
18493	238	09	WI	6	41	1	E	29.67872709020814	-91.49736095749265
28282	066	51	VA	8	36	0	M	47.672815106965984	-100.5949934529821
91559	126	57	RI	9	7	1	J	48.33088324756598	-98.84244224841244
55054	563	55	NH	2	52	1	B	48.243404204474736	-103.6600058067621
70789	463	57	WA	2	67	0	A	37.390560517196185	-95.34502719154544
84055	091	06	VT	13	64	0	A	34.77269799221998	-83.50160619450695
83548	259	30	CO	11	20	1	H	37.54061838986664	-116.11668639397858
85121	183	37	NM	12	26	0	B	41.54342765548949	-89.40162772668975
92659	297	23	NY	11	61	0	H	41.812552390429666	-91.80270190240606
80141	133	25	ME	13	3	0	B	41.47616327003615	-72.10159814274894
28494	129	03	LA	12	46	1	M	45.76883384995152	-103.91023991122313
38443	167	18	VA	10	50	1	E	48.21930893172494	-104.29283976167412
81018	110	31	ME	8	60	0	F	32.2294280725392	-105.16567453427061
87643	460	49	WI	7	45	0	F	41.5322340561261	-114.21482723877729
53641	211	53	WI	3	7	1	K	42.12098507432043	-86.7367110813126
76847	238	46	VT	10	18	1	H	46.57517914921443	-89.03111634803723
51045	176	29	IN	15	65	0	J	41.384888494781286	-78.33070395687264
61180	514	54	WA	7	9	0	I	33.2572955254568	-101.95654531783205
48017	554	51	WI	6	7	1	C	34.549991378490304	-92.33086331787891
84649	161	47	ND	4	0	1	B	36.4321246206542	-100.64295281869673
32536	433	31	MD	13	1	1	J	37.47478958510056	-76.62106774458104
69119	030	57	TX	1	14	1	B	30.778136799937062	-89.67226491216584
64984	482	22	WY	0	62	0	M	31.472279151274616	-105.74863118736349
15068	205	38	CO	7	59	0	D	38.758151526335	-86.72121903830417
87086	414	54	MI	2	44	0	M	46.992785137794975	-94.62013370186787
16452	136	30	IL	7	24	1	C	40.33564587044782	-109.33041719463114
